Trip id,Starttime,Stoptime,Bikeid,Tripduration,From station id,From station name,To station id,To station name,Usertype
127020903,9/1/2021 19:44,9/1/2021 20:11,70808,1646,49801,Microsoft,1013,Isabella St & Federal St (PNC Park),Customer
127020916,9/1/2021 19:45,9/1/2021 19:50,70985,287,1038,Boulevard of the Allies & Parkview Ave,1093,S Bouquet Ave & Sennott St,Subscriber
127020930,9/1/2021 19:46,9/1/2021 19:59,70983,774,1007,Stevenson St & Forbes Ave,1046,S 25th St & E Carson St,Customer
127020946,9/1/2021 19:48,9/1/2021 20:03,70908,890,1068,Forbes Ave & Murray Ave,,BIKE 70908,Subscriber
127020960,9/1/2021 19:50,9/1/2021 19:55,71219,312,1084,Hot Metal St & Tunnel Blvd,1086,Technology Dr & Bates St ,Subscriber
127020973,9/1/2021 19:51,9/1/2021 20:44,70185,3186,1068,Forbes Ave & Murray Ave,,BIKE 70185,Customer
127020999,9/1/2021 19:54,9/1/2021 20:07,70787,751,1034,Ellsworth Ave & N Neville St,49441,Roup Ave & Friendship Ave,Customer
127021013,9/1/2021 19:56,9/1/2021 20:06,70322,655,1094,O'Hara St & Desoto St,1088,Frazier St & Dawson St,Subscriber
127021030,9/1/2021 19:57,9/1/2021 20:28,70902,1868,1049,S 12th St & E Carson St,1049,S 12th St & E Carson St,Customer
127021045,9/1/2021 19:59,9/1/2021 20:04,70202,282,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1039,Atwood St & Bates St,Subscriber
127021057,9/1/2021 20:00,9/1/2021 20:07,70612,387,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1034,Ellsworth Ave & N Neville St,Subscriber
127021066,9/1/2021 20:01,9/1/2021 20:13,70855,743,1093,S Bouquet Ave & Sennott St,1033,Ivy St & Walnut St   ,Subscriber
127021075,9/1/2021 20:03,9/1/2021 20:05,70956,105,1094,O'Hara St & Desoto St,1094,O'Hara St & Desoto St,Subscriber
127021104,9/1/2021 20:05,9/1/2021 20:07,70780,108,1044,Zulema St & Coltart Ave,1044,Zulema St & Coltart Ave,Subscriber
127021109,9/1/2021 20:05,9/1/2021 20:26,70676,1217,1047,S 22nd St & E Carson St,1011,Fort Duquesne Blvd & 7th St,Customer
127021116,9/1/2021 20:06,9/2/2021 11:49,70738,56559,1095,Schenley Dr & Forbes Ave (Schenley Plaza),,BIKE 70738,Customer
127021134,9/1/2021 20:08,9/2/2021 10:42,70930,52435,49301,Centre Ave & N Craig St,1039,Atwood St & Bates St,Customer
127021148,9/1/2021 20:10,9/1/2021 20:26,70985,982,1093,S Bouquet Ave & Sennott St,1048,S 18th St & Sidney St,Customer
127021156,9/1/2021 20:11,9/1/2021 20:16,70780,315,1044,Zulema St & Coltart Ave,1093,S Bouquet Ave & Sennott St,Subscriber
127021223,9/1/2021 20:17,9/1/2021 20:26,70903,541,1038,Boulevard of the Allies & Parkview Ave,1038,Boulevard of the Allies & Parkview Ave,Subscriber
127021301,9/1/2021 20:27,9/1/2021 20:31,70780,265,1093,S Bouquet Ave & Sennott St,1044,Zulema St & Coltart Ave,Subscriber
127021357,9/1/2021 20:32,9/1/2021 20:44,70202,742,1039,Atwood St & Bates St,1045,S 27th St & Sidney St. (Southside Works),Subscriber
127021360,9/1/2021 20:33,9/1/2021 20:53,70746,1241,1033,Ivy St & Walnut St   ,1018,Butler St & Stanton Ave,Customer
127021373,9/1/2021 20:34,9/1/2021 20:46,70803,706,1037,Frew St & Schenley Dr,1038,Boulevard of the Allies & Parkview Ave,Customer
127021385,9/1/2021 20:36,9/1/2021 20:39,70956,134,1094,O'Hara St & Desoto St,1094,O'Hara St & Desoto St,Subscriber
127021390,9/1/2021 20:37,9/1/2021 22:27,70577,6590,1029,Alder St & S Highland Ave,1029,Alder St & S Highland Ave,Customer
127021402,9/1/2021 20:38,9/1/2021 20:48,70864,592,1034,Ellsworth Ave & N Neville St,1032,Walnut St & College St,Subscriber
127021428,9/1/2021 20:42,9/1/2021 21:16,70362,2031,49621,14th St & Penn Ave,1010,10th St & Penn Ave,Customer
127021441,9/1/2021 20:44,9/1/2021 21:00,70962,967,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),1032,Walnut St & College St,Subscriber
127021451,9/1/2021 20:45,9/1/2021 20:59,70924,864,1072,Glasshouse,1048,S 18th St & Sidney St,Customer
127021475,9/1/2021 20:48,9/1/2021 20:53,70773,313,1097,Tennyson Ave & Fifth Ave,1093,S Bouquet Ave & Sennott St,Subscriber
127021505,9/1/2021 20:51,9/1/2021 21:00,70919,519,1099,Forbes Ave & S Craig St,1028,Penn Ave & Putnam St (Bakery Square),Subscriber
127021544,9/1/2021 20:56,9/1/2021 21:02,71172,335,1097,Tennyson Ave & Fifth Ave,49301,Centre Ave & N Craig St,Subscriber
127021572,9/1/2021 21:00,9/1/2021 21:04,70650,248,1023,Liberty Ave & Baum Blvd,,BIKE 70650,Customer
127021577,9/1/2021 21:01,9/1/2021 21:34,70818,1959,1060,Penn Ave & 29th St,1048,S 18th St & Sidney St,Subscriber
127021579,9/1/2021 21:01,9/1/2021 21:11,70851,595,49671,9th St & Penn Ave,1072,Glasshouse,Customer
127021583,9/1/2021 21:01,9/1/2021 21:20,70329,1138,49671,9th St & Penn Ave,1048,S 18th St & Sidney St,Customer
127021624,9/1/2021 21:05,9/1/2021 21:17,70832,683,,BIKE 70832,,BIKE 70832,Subscriber
127021649,9/1/2021 21:09,9/1/2021 21:10,70528,81,1028,Penn Ave & Putnam St (Bakery Square),1028,Penn Ave & Putnam St (Bakery Square),Subscriber
127021652,9/1/2021 21:09,9/1/2021 21:21,70529,699,1047,S 22nd St & E Carson St,,BIKE 70529,Customer
127021654,9/1/2021 21:09,9/1/2021 21:17,70990,455,1062,S Winebiddle St & Penn Ave,49401,Stanton Ave & N Negley Ave,Subscriber
127021682,9/1/2021 21:14,9/1/2021 21:26,70433,721,1038,Boulevard of the Allies & Parkview Ave,1084,Hot Metal St & Tunnel Blvd,Subscriber
127021715,9/1/2021 21:19,9/1/2021 21:32,71180,753,1002,Third Ave & Wood St,49781,Fifth Ave & Miltenberger St,Customer
127021748,9/1/2021 21:26,9/1/2021 21:51,70685,1478,1046,S 25th St & E Carson St,1046,S 25th St & E Carson St,Customer
127021756,9/1/2021 21:27,9/1/2021 22:13,70859,2743,49261,Wightman St & Forbes Ave,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),Customer
127021757,9/1/2021 21:27,9/1/2021 22:35,70234,4027,49261,Wightman St & Forbes Ave,49261,Wightman St & Forbes Ave,Customer
127021764,9/1/2021 21:29,9/1/2021 22:10,70535,2510,49261,Wightman St & Forbes Ave,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),Customer
127021768,9/1/2021 21:29,9/1/2021 22:11,70643,2502,49261,Wightman St & Forbes Ave,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),Customer
127021779,9/1/2021 21:30,9/1/2021 21:58,70553,1655,1037,Frew St & Schenley Dr,1037,Frew St & Schenley Dr,Customer
127021888,9/1/2021 21:51,9/1/2021 22:15,70849,1428,1010,10th St & Penn Ave,1045,S 27th St & Sidney St. (Southside Works),Customer
127021898,9/1/2021 21:53,9/1/2021 22:01,70528,480,1028,Penn Ave & Putnam St (Bakery Square),1032,Walnut St & College St,Customer
127021948,9/1/2021 22:03,9/1/2021 22:21,70773,1059,1093,S Bouquet Ave & Sennott St,49301,Centre Ave & N Craig St,Subscriber
127022032,9/1/2021 22:20,9/1/2021 23:10,70649,2990,1074,South Side Trail & S 4th St,1074,South Side Trail & S 4th St,Customer
127022055,9/1/2021 22:24,9/1/2021 22:29,71190,279,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
127022057,9/1/2021 22:24,9/1/2021 23:02,70823,2275,1012,North Shore Trail & Fort Duquesne Bridge,1047,S 22nd St & E Carson St,Subscriber
127022093,9/1/2021 22:30,9/1/2021 22:41,70004,665,49611,24th St & Smallman St,49691,Liberty Ave & 6th St,Subscriber
127022149,9/1/2021 22:37,9/1/2021 22:53,70276,979,49921,W General Robinson St & Chuck Noll Way,,BIKE 70276,Customer
127022255,9/1/2021 22:49,9/1/2021 22:58,70854,577,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1038,Boulevard of the Allies & Parkview Ave,Subscriber
127022325,9/1/2021 22:57,9/1/2021 23:23,70570,1559,49691,Liberty Ave & 6th St,1019,42nd St & Butler St,Customer
127022327,9/1/2021 22:57,9/1/2021 23:23,70004,1577,49691,Liberty Ave & 6th St,1019,42nd St & Butler St,Customer
127022453,9/1/2021 23:12,9/1/2021 23:21,70577,557,1029,Alder St & S Highland Ave,1039,Atwood St & Bates St,Customer
127022535,9/1/2021 23:20,9/1/2021 23:33,70926,749,1032,Walnut St & College St,1032,Walnut St & College St,Customer
127022737,9/1/2021 23:35,9/2/2021 0:02,70584,1616,1047,S 22nd St & E Carson St,,BIKE 70584,Customer
127022752,9/1/2021 23:36,9/2/2021 0:02,70656,1567,1047,S 22nd St & E Carson St,,BIKE 70656,Customer
127023125,9/2/2021 0:01,9/2/2021 0:16,70605,924,1020,42nd & Penn Ave.,1023,Liberty Ave & Baum Blvd,Customer
127023482,9/2/2021 0:18,9/2/2021 14:28,70780,51000,1044,Zulema St & Coltart Ave,1009,12th St & Penn Ave,Customer
127024199,9/2/2021 0:41,9/2/2021 1:17,70276,2160,,BIKE 70276,49441,Roup Ave & Friendship Ave,Customer
127036000,9/2/2021 3:26,9/2/2021 3:31,70832,313,,BIKE 70832,,BIKE 70832,Subscriber
127040246,9/2/2021 4:38,9/2/2021 4:46,70577,445,1039,Atwood St & Bates St,1084,Hot Metal St & Tunnel Blvd,Customer
127041091,9/2/2021 4:53,9/2/2021 5:03,70025,596,1003,First Ave & Smithfield St,49701,Third Ave & Stanwix St,Subscriber
127041478,9/2/2021 5:00,9/2/2021 5:03,70832,231,,BIKE 70832,1031,Maryland Ave & Ellsworth Ave,Subscriber
127043024,9/2/2021 5:24,9/2/2021 5:31,70841,404,49401,Stanton Ave & N Negley Ave,1024,S Negley Ave & Baum Blvd,Subscriber
127045334,9/2/2021 5:57,9/2/2021 6:04,70773,421,49301,Centre Ave & N Craig St,1094,O'Hara St & Desoto St,Subscriber
127045347,9/2/2021 5:57,9/2/2021 6:13,70580,985,1021,Taylor St & Liberty Ave,1027,Shady Ave & Ellsworth Ave,Subscriber
127047202,9/2/2021 6:19,9/2/2021 6:26,70932,409,49671,9th St & Penn Ave,1015,Federal St & E North Ave,Subscriber
127048548,9/2/2021 6:35,9/2/2021 6:42,70841,442,1024,S Negley Ave & Baum Blvd,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),Subscriber
127048630,9/2/2021 6:36,9/2/2021 6:43,71219,474,1086,Technology Dr & Bates St ,1084,Hot Metal St & Tunnel Blvd,Subscriber
127048753,9/2/2021 6:37,9/2/2021 6:43,70801,330,49611,24th St & Smallman St,49641,11th St & Penn Ave,Subscriber
127049587,9/2/2021 6:46,9/2/2021 6:57,70632,676,1021,Taylor St & Liberty Ave,,BIKE 70632,Subscriber
127049830,9/2/2021 6:49,9/2/2021 6:58,70595,582,1027,Shady Ave & Ellsworth Ave,1023,Liberty Ave & Baum Blvd,Subscriber
127049926,9/2/2021 6:50,9/2/2021 7:03,70084,805,1061,33rd St & Penn Ave ,1011,Fort Duquesne Blvd & 7th St,Subscriber
127051321,9/2/2021 7:04,9/2/2021 7:25,71160,1218,1018,Butler St & Stanton Ave,49641,11th St & Penn Ave,Customer
127051861,9/2/2021 7:10,9/2/2021 7:24,70851,859,1072,Glasshouse,1086,Technology Dr & Bates St ,Subscriber
127052469,9/2/2021 7:16,9/2/2021 7:40,70445,1409,49301,Centre Ave & N Craig St,49301,Centre Ave & N Craig St,Subscriber
127052765,9/2/2021 7:20,9/2/2021 7:32,70595,739,1023,Liberty Ave & Baum Blvd,1041,Fifth Ave & S Bouquet St,Customer
127053430,9/2/2021 7:27,9/2/2021 7:30,71214,168,1032,Walnut St & College St,1031,Maryland Ave & Ellsworth Ave,Subscriber
127053627,9/2/2021 7:29,9/2/2021 7:35,70773,362,1094,O'Hara St & Desoto St,49301,Centre Ave & N Craig St,Subscriber
127054225,9/2/2021 7:35,9/2/2021 7:47,70553,741,1037,Frew St & Schenley Dr,1017,21st St & Penn Ave,Subscriber
127054263,9/2/2021 7:35,9/2/2021 7:49,70990,804,49401,Stanton Ave & N Negley Ave,1028,Penn Ave & Putnam St (Bakery Square),Subscriber
127054379,9/2/2021 7:37,9/2/2021 7:44,70854,410,1038,Boulevard of the Allies & Parkview Ave,1093,S Bouquet Ave & Sennott St,Subscriber
127054488,9/2/2021 7:38,9/2/2021 10:58,70779,12026,1060,Penn Ave & 29th St,1017,21st St & Penn Ave,Customer
127054829,9/2/2021 7:41,9/2/2021 7:48,70773,445,49301,Centre Ave & N Craig St,1094,O'Hara St & Desoto St,Subscriber
127054883,9/2/2021 7:42,9/2/2021 7:52,70802,595,1060,Penn Ave & 29th St,49641,11th St & Penn Ave,Subscriber
127055033,9/2/2021 7:43,9/2/2021 7:55,70565,724,1088,Frazier St & Dawson St,1084,Hot Metal St & Tunnel Blvd,Subscriber
127055036,9/2/2021 7:43,9/2/2021 7:49,70948,371,1045,S 27th St & Sidney St. (Southside Works),1086,Technology Dr & Bates St ,Subscriber
127055160,9/2/2021 7:44,9/2/2021 7:56,70605,707,1023,Liberty Ave & Baum Blvd,49271,S Craig St & 5th Ave,Subscriber
127055431,9/2/2021 7:48,9/2/2021 8:02,70667,841,1033,Ivy St & Walnut St   ,1094,O'Hara St & Desoto St,Subscriber
127055527,9/2/2021 7:48,9/2/2021 7:56,70550,450,49801,Microsoft,1012,North Shore Trail & Fort Duquesne Bridge,Subscriber
127055690,9/2/2021 7:50,9/2/2021 10:12,70553,8505,1017,21st St & Penn Ave,1000,Liberty Ave & Stanwix St,Subscriber
127055748,9/2/2021 7:51,9/2/2021 8:11,70442,1210,1084,Hot Metal St & Tunnel Blvd,1004,First Ave & B St (T Station),Customer
127055759,9/2/2021 7:51,9/2/2021 7:58,70767,417,49621,14th St & Penn Ave,1001,Forbes Ave & Market Square,Customer
127055806,9/2/2021 7:51,9/2/2021 8:12,70925,1260,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1010,10th St & Penn Ave,Customer
127057063,9/2/2021 8:04,9/2/2021 8:27,70864,1373,1032,Walnut St & College St,49301,Centre Ave & N Craig St,Subscriber
127057204,9/2/2021 8:05,9/2/2021 8:32,71235,1622,1011,Fort Duquesne Blvd & 7th St,1019,42nd St & Butler St,Customer
127057432,9/2/2021 8:07,9/2/2021 8:15,70932,450,1015,Federal St & E North Ave,1013,Isabella St & Federal St (PNC Park),Subscriber
127057447,9/2/2021 8:08,9/2/2021 8:21,71180,775,49781,Fifth Ave & Miltenberger St,1002,Third Ave & Wood St,Customer
127058155,9/2/2021 8:14,9/2/2021 8:23,70862,516,1049,S 12th St & E Carson St,49731,Ross St & Fourth Ave,Subscriber
127058509,9/2/2021 8:17,9/2/2021 8:27,70050,586,1033,Ivy St & Walnut St   ,1099,Forbes Ave & S Craig St,Subscriber
127058653,9/2/2021 8:19,9/2/2021 8:30,70943,658,49251,Schenley Dr & Forbes Ave,1093,S Bouquet Ave & Sennott St,Subscriber
127058755,9/2/2021 8:20,9/2/2021 8:26,70445,397,49301,Centre Ave & N Craig St,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),Subscriber
127059468,9/2/2021 8:27,9/2/2021 8:41,71178,847,1088,Frazier St & Dawson St,1099,Forbes Ave & S Craig St,Subscriber
127059980,9/2/2021 8:32,9/2/2021 8:48,70511,937,49391,E Liberty Blvd & Negley Ave,1099,Forbes Ave & S Craig St,Subscriber
127060196,9/2/2021 8:34,9/2/2021 8:52,70376,1072,49251,Schenley Dr & Forbes Ave,1028,Penn Ave & Putnam St (Bakery Square),Subscriber
127061253,9/2/2021 8:45,9/2/2021 8:56,70029,674,49601,Smallman St & 31st St,49671,9th St & Penn Ave,Subscriber
127061279,9/2/2021 8:45,9/2/2021 9:07,70007,1299,49501,Penn Ave & 39th St,1094,O'Hara St & Desoto St,Subscriber
127061682,9/2/2021 8:49,9/2/2021 8:54,70903,284,1038,Boulevard of the Allies & Parkview Ave,1093,S Bouquet Ave & Sennott St,Subscriber
127061878,9/2/2021 8:51,9/2/2021 8:58,70595,450,1041,Fifth Ave & S Bouquet St,1086,Technology Dr & Bates St ,Subscriber
127062001,9/2/2021 8:52,9/2/2021 8:58,71160,360,49641,11th St & Penn Ave,49611,24th St & Smallman St,Customer
127062437,9/2/2021 8:56,9/2/2021 10:49,70807,6758,1003,First Ave & Smithfield St,1003,First Ave & Smithfield St,Customer
127062567,9/2/2021 8:57,9/2/2021 9:03,70943,351,1093,S Bouquet Ave & Sennott St,1097,Tennyson Ave & Fifth Ave,Customer
127062788,9/2/2021 9:00,9/2/2021 9:13,70796,812,49251,Schenley Dr & Forbes Ave,1094,O'Hara St & Desoto St,Subscriber
127063097,9/2/2021 9:02,9/2/2021 10:50,70742,6470,1003,First Ave & Smithfield St,1003,First Ave & Smithfield St,Customer
127063974,9/2/2021 9:09,9/2/2021 9:29,70943,1224,1097,Tennyson Ave & Fifth Ave,1023,Liberty Ave & Baum Blvd,Customer
127065059,9/2/2021 9:17,9/2/2021 9:24,70904,420,1038,Boulevard of the Allies & Parkview Ave,1037,Frew St & Schenley Dr,Subscriber
127065071,9/2/2021 9:17,9/2/2021 9:26,71178,499,1099,Forbes Ave & S Craig St,1094,O'Hara St & Desoto St,Subscriber
127065630,9/2/2021 9:22,9/2/2021 9:26,70534,210,1050,Healthy Ride Hub,1061,33rd St & Penn Ave ,Customer
127066444,9/2/2021 9:29,9/2/2021 12:15,70711,9963,1038,Boulevard of the Allies & Parkview Ave,1038,Boulevard of the Allies & Parkview Ave,Customer
127066463,9/2/2021 9:29,9/2/2021 9:34,70921,276,49501,Penn Ave & 39th St,1060,Penn Ave & 29th St,Subscriber
127066724,9/2/2021 9:31,9/2/2021 9:46,70149,858,1029,Alder St & S Highland Ave,1035,Fifth Ave & S Dithridge St,Subscriber
127066889,9/2/2021 9:33,9/2/2021 9:37,70991,254,1000,Liberty Ave & Stanwix St,1005,Forbes Ave & Grant St,Subscriber
127067017,9/2/2021 9:34,9/2/2021 9:41,70864,446,49301,Centre Ave & N Craig St,1099,Forbes Ave & S Craig St,Subscriber
127067018,9/2/2021 9:34,9/2/2021 9:46,70832,763,1031,Maryland Ave & Ellsworth Ave,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
127068094,9/2/2021 9:42,9/2/2021 9:53,70763,686,1033,Ivy St & Walnut St   ,1028,Penn Ave & Putnam St (Bakery Square),Subscriber
127068175,9/2/2021 9:42,9/2/2021 13:49,70847,14790,1038,Boulevard of the Allies & Parkview Ave,1091,Semple St & Louisa St,Subscriber
127068388,9/2/2021 9:44,9/2/2021 9:58,70101,835,1088,Frazier St & Dawson St,1037,Frew St & Schenley Dr,Subscriber
127068746,9/2/2021 9:47,9/2/2021 10:28,70771,2476,1002,Third Ave & Wood St,1033,Ivy St & Walnut St   ,Customer
127069153,9/2/2021 9:50,9/2/2021 9:53,70667,192,1094,O'Hara St & Desoto St,1097,Tennyson Ave & Fifth Ave,Subscriber
127069494,9/2/2021 9:53,9/2/2021 10:02,70638,547,49301,Centre Ave & N Craig St,1037,Frew St & Schenley Dr,Subscriber
127069564,9/2/2021 9:53,9/2/2021 9:57,70007,203,1094,O'Hara St & Desoto St,1093,S Bouquet Ave & Sennott St,Subscriber
127070370,9/2/2021 10:00,9/2/2021 13:00,70923,10819,49701,Third Ave & Stanwix St,49701,Third Ave & Stanwix St,Customer
127070710,9/2/2021 10:02,9/2/2021 10:17,70630,901,49401,Stanton Ave & N Negley Ave,1034,Ellsworth Ave & N Neville St,Subscriber
127071158,9/2/2021 10:05,9/2/2021 10:10,70423,267,1050,Healthy Ride Hub,1061,33rd St & Penn Ave ,Customer
127071275,9/2/2021 10:06,9/2/2021 10:18,70376,749,1028,Penn Ave & Putnam St (Bakery Square),49401,Stanton Ave & N Negley Ave,Subscriber
127071712,9/2/2021 10:09,9/2/2021 10:21,70773,730,1094,O'Hara St & Desoto St,1027,Shady Ave & Ellsworth Ave,Subscriber
127072060,9/2/2021 10:11,9/2/2021 10:33,70423,1352,1061,33rd St & Penn Ave ,1061,33rd St & Penn Ave ,Customer
127072459,9/2/2021 10:13,9/2/2021 10:15,70553,89,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
127073017,9/2/2021 10:17,9/2/2021 12:00,70745,6178,49641,11th St & Penn Ave,1016,17th St & Penn Ave,Subscriber
127073421,9/2/2021 10:19,9/2/2021 12:30,70467,7822,1052,McAnulty Dr & Forbes Ave,,BIKE 70467,Customer
127073454,9/2/2021 10:20,9/2/2021 12:30,70712,7807,1052,McAnulty Dr & Forbes Ave,1052,McAnulty Dr & Forbes Ave,Customer
127073597,9/2/2021 10:21,9/2/2021 10:28,70007,463,1093,S Bouquet Ave & Sennott St,1038,Boulevard of the Allies & Parkview Ave,Subscriber
127073758,9/2/2021 10:22,9/2/2021 10:36,70090,837,1049,S 12th St & E Carson St,49701,Third Ave & Stanwix St,Customer
127075045,9/2/2021 10:30,9/2/2021 12:47,70113,8185,49881,Arch St & Jacksonia St,1012,North Shore Trail & Fort Duquesne Bridge,Customer
127075802,9/2/2021 10:35,9/2/2021 10:48,70684,791,1024,S Negley Ave & Baum Blvd,49401,Stanton Ave & N Negley Ave,Customer
127075904,9/2/2021 10:36,9/2/2021 10:42,70952,345,1044,Zulema St & Coltart Ave,1093,S Bouquet Ave & Sennott St,Subscriber
127076235,9/2/2021 10:38,9/2/2021 10:53,70433,892,1084,Hot Metal St & Tunnel Blvd,1074,South Side Trail & S 4th St,Subscriber
127076575,9/2/2021 10:40,9/2/2021 10:46,70854,319,1093,S Bouquet Ave & Sennott St,1038,Boulevard of the Allies & Parkview Ave,Subscriber
127076988,9/2/2021 10:43,9/2/2021 10:48,70619,334,1004,First Ave & B St (T Station),1001,Forbes Ave & Market Square,Subscriber
127077116,9/2/2021 10:44,9/2/2021 10:50,70677,392,1088,Frazier St & Dawson St,1093,S Bouquet Ave & Sennott St,Customer
127077124,9/2/2021 10:44,9/2/2021 11:15,70775,1882,1029,Alder St & S Highland Ave,1029,Alder St & S Highland Ave,Customer
127077215,9/2/2021 10:44,9/2/2021 11:01,70962,976,1032,Walnut St & College St,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),Subscriber
127077624,9/2/2021 10:47,9/2/2021 10:57,70854,603,1038,Boulevard of the Allies & Parkview Ave,1041,Fifth Ave & S Bouquet St,Customer
127077806,9/2/2021 10:48,9/2/2021 11:15,71187,1621,1029,Alder St & S Highland Ave,1029,Alder St & S Highland Ave,Customer
127078252,9/2/2021 10:51,9/2/2021 11:06,70580,910,1027,Shady Ave & Ellsworth Ave,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
127078463,9/2/2021 10:52,9/2/2021 11:02,70505,594,49301,Centre Ave & N Craig St,1093,S Bouquet Ave & Sennott St,Subscriber
127078625,9/2/2021 10:54,9/2/2021 11:01,70771,443,1033,Ivy St & Walnut St   ,1027,Shady Ave & Ellsworth Ave,Subscriber
127078713,9/2/2021 10:54,9/2/2021 10:57,70677,144,1093,S Bouquet Ave & Sennott St,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
127079223,9/2/2021 10:57,9/2/2021 11:12,70778,871,1024,S Negley Ave & Baum Blvd,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),Customer
127079348,9/2/2021 10:58,9/2/2021 11:39,70975,2474,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
127079469,9/2/2021 10:59,9/2/2021 11:39,70818,2411,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
127080090,9/2/2021 11:02,9/2/2021 11:16,71178,833,1094,O'Hara St & Desoto St,1033,Ivy St & Walnut St   ,Subscriber
127081254,9/2/2021 11:09,9/2/2021 11:35,70927,1566,1000,Liberty Ave & Stanwix St,49611,24th St & Smallman St,Customer
127082448,9/2/2021 11:16,9/2/2021 12:02,71223,2769,1003,First Ave & Smithfield St,1072,Glasshouse,Subscriber
127082634,9/2/2021 11:17,9/2/2021 11:58,70742,2483,1003,First Ave & Smithfield St,,BIKE 70742,Customer
